"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"bugs"
"370";"org.eclipse.jdt.ui.refactoring";0;0;9;0;1;1;1;8;38;3;4;18;130;0;3;4;0;8;9;32;4;45;5;0;0
"371";"org.eclipse.jface.window";2;0;11;2;2;1;2;9;2828;3;5;2;4847;14;3;4;1;9;11;15;5;44;6;2;1
"372";"org.eclipse.jface.text.reconciler";1;1;4;1;2;2;2;2;394;1;2;5;537;16;1;0;0;2;4;5;0;51;4;1;0
"373";"org.eclipse.team.ui.synchronize";2;0;4;1;0;0;0;4;178;2;3;8;229;281;2;1;0;4;4;8;1;35;3;2;0
"374";"org.eclipse.team.internal.ccvs.ui.console";0;0;3;0;0;0;0;3;45;2;2;14;81;0;2;1;0;3;3;14;1;35;2;0;0
"375";"org.eclipse.pde.internal.core.search";2;0;3;1;0;0;0;3;24;2;2;20;40;18;2;1;0;3;3;20;1;35;2;2;0
"376";"org.eclipse.search.ui";3;0;7;1;2;1;2;5;148;2;4;18;276;12;2;1;1;5;7;18;2;51;5;3;0
"377";"org.eclipse.jdt.internal.ui.browsing";2;1;8;1;2;2;2;6;974;3;4;4;1327;50;3;2;0;6;8;32;2;51;6;2;1
"378";"org.eclipse.jface.text.formatter";0;1;4;0;2;2;2;2;376;1;2;23;476;0;1;0;0;2;4;23;0;51;4;0;0
"379";"org.eclipse.core.resources.refresh";0;0;2;0;0;0;0;2;38;0;1;34;38;0;2;1;0;2;2;34;1;34;1;0;0
"380";"org.eclipse.team.internal.ccvs.ui";1;0;8;1;1;1;1;7;1831;3;5;3;3634;6;3;2;0;7;8;3;2;46;6;1;12
"381";"org.eclipse.team.core.synchronize";0;0;4;0;1;1;1;3;44;1;3;16;96;0;1;0;0;3;4;16;0;50;4;0;0
"382";"org.eclipse.ui.internal.part.multiplexer";2;0;4;2;0;0;0;4;78;3;2;33;136;41;3;2;0;4;4;33;2;38;2;2;1
"383";"org.eclipse.debug.internal.ui.views.launch";2;0;15;1;2;1;2;13;1576;6;6;4;2343;16;6;7;1;13;15;17;8;47;7;2;3
"384";"org.eclipse.update.internal.security";1;0;6;1;0;0;1;5;63;3;3;23;105;8;3;2;1;6;6;41;3;41;3;1;0
"385";"org.eclipse.update.internal.ui.servlets";0;0;1;0;0;0;0;1;8;0;1;36;8;0;1;0;0;1;1;36;0;36;1;0;0
"386";"org.eclipse.debug.core.sourcelookup";0;0;3;0;0;0;0;3;122;1;3;20;148;0;1;0;0;3;3;20;0;35;3;0;0
"387";"org.eclipse.ui.internal.intro";0;0;3;0;0;0;0;3;305;2;2;2;348;0;2;1;0;3;3;2;1;35;2;0;0
"388";"org.eclipse.swt.graphics";4;1;16;2;2;2;3;13;3601;6;6;0;11054;372;6;7;1;14;16;38;8;52;8;4;19
"389";"org.eclipse.swt.internal.gnome";0;0;3;0;2;1;2;1;141;0;1;20;235;0;2;0;1;1;3;44;1;44;2;0;0
"390";"org.eclipse.jface.text.source.projection";0;0;11;0;4;1;4;7;1161;3;4;2;1879;0;4;3;3;7;11;43;6;43;5;0;0
"391";"org.osgi.service.permissionadmin";0;0;3;0;1;1;1;2;262;0;1;29;291;0;2;1;0;2;3;29;1;46;2;0;2
"392";"org.eclipse.ui.internal.wizards";2;0;4;1;0;0;0;4;50;2;3;31;90;10;2;1;0;4;4;31;1;39;3;2;0
"393";"org.eclipse.pde.internal.core.feature";0;0;9;0;1;1;1;8;757;2;5;15;1262;0;2;3;0;8;9;15;3;49;6;0;0
"394";"org.eclipse.ui.internal.intro.impl.swt";2;0;6;1;0;0;0;6;356;2;4;9;529;44;2;2;0;6;6;9;2;39;4;2;0
"395";"org.eclipse.help.internal.util";0;0;2;0;0;0;0;2;38;1;2;8;58;0;1;0;0;2;2;8;0;35;2;0;0
"396";"org.eclipse.swt.printing";0;0;4;0;0;0;0;4;64;2;3;12;85;0;2;1;0;4;4;12;1;35;3;0;1
"397";"org.eclipse.jdt.internal.debug.ui.console";1;0;5;1;0;0;0;5;198;2;4;1;487;88;2;1;0;5;5;11;1;35;4;2;3
"398";"org.eclipse.core.filebuffers";1;2;6;1;3;2;3;3;226;1;3;11;448;84;2;0;1;3;6;49;1;49;5;1;0
"399";"org.eclipse.help.internal.standalone";1;0;7;1;1;1;1;6;113;2;4;4;337;4;2;2;0;6;7;4;2;44;5;1;0
"400";"org.eclipse.ui.activities";2;0;3;2;0;0;0;3;1821;2;2;2;2192;461;2;1;0;3;3;2;1;35;2;2;3
"401";"org.eclipse.ui.actions";0;0;4;0;0;0;0;4;20893;2;3;2;21744;0;2;1;0;4;4;2;1;35;3;0;9
"402";"org.eclipse.core.filebuffers.manipulation";2;0;6;1;1;1;2;4;223;2;3;15;297;246;2;1;1;5;6;15;2;51;4;2;0
"403";"org.eclipse.jdt.internal.corext.refactoring.tagging";2;0;3;1;1;1;1;2;32;0;1;35;40;10;2;1;0;2;3;35;1;51;2;2;1
"404";"org.eclipse.ui.internal.cheatsheets.dialogs";0;0;4;0;2;1;2;2;522;1;2;36;534;0;2;0;1;2;4;45;1;45;3;0;0
"405";"org.eclipse.jdt.internal.debug.ui.classpath";0;0;3;0;0;0;0;3;82;1;3;1;133;0;1;0;0;3;3;1;0;35;3;0;0
"406";"org.eclipse.help.internal.browser.macosx";0;0;2;0;0;0;0;2;24;1;2;8;40;0;1;0;0;2;2;8;0;35;2;0;0
"407";"org.eclipse.debug.core.model";1;0;5;1;0;0;0;5;520;1;5;1;912;32;1;0;0;5;5;1;0;38;5;3;2
"408";"org.eclipse.jdi.internal.event";0;0;3;0;0;0;0;3;158;1;3;1;171;0;1;0;0;3;3;1;0;35;3;0;0
"409";"org.eclipse.ui.internal.ide.model";2;0;4;2;0;0;0;4;1769;2;3;2;2072;87;2;1;0;4;4;2;1;35;3;3;1
"410";"org.eclipse.jdt.core.dom";4;0;6;2;0;0;0;6;7661;3;4;1;12840;690;3;2;0;6;6;1;2;38;4;5;8
"411";"org.eclipse.swt.awt";0;0;8;0;0;0;2;6;102;3;4;10;184;0;3;2;2;8;8;42;4;42;4;0;0
"412";"org.eclipse.pde.internal.ui.editor.text";3;0;4;1;0;0;0;4;158;2;3;2;264;57;2;1;0;4;4;2;1;35;3;3;0
"413";"org.eclipse.jdt.internal.core.builder";0;0;6;0;0;0;0;6;217;3;3;1;443;0;3;3;0;6;6;12;3;35;3;0;4
"414";"org.eclipse.update.internal.ui.wizards";2;0;4;2;0;0;0;4;416;1;4;3;646;100;1;0;0;4;4;3;0;41;4;3;0
"415";"org.eclipse.ui.dialogs";1;0;3;1;0;0;0;3;20704;2;2;2;21413;15;2;1;0;3;3;2;1;35;2;3;6
"416";"com.sun.jdi.connect";0;0;2;0;0;0;0;2;62;1;2;6;86;0;1;0;0;2;2;6;0;35;2;0;0
"417";"org.eclipse.core.internal.jobs";1;0;7;1;0;0;0;7;353;2;5;6;702;31;2;2;0;7;7;6;2;34;5;1;1
"418";"org.eclipse.pde.internal.ui.model.build";0;0;2;0;0;0;0;2;18;1;2;11;24;0;1;0;0;2;2;11;0;35;2;0;0
"419";"org.eclipse.update.ui";0;1;6;0;2;2;3;3;457;3;2;38;579;0;3;1;1;4;6;41;2;50;4;0;0
"420";"org.eclipse.ui.console";3;0;15;2;0;0;0;15;2938;9;4;5;4261;87;9;11;0;15;15;5;11;35;4;3;0
"421";"org.eclipse.swt";0;0;9;0;1;1;1;8;88;3;4;14;211;0;3;4;0;8;9;29;4;52;5;0;1
"422";"org.eclipse.jdt.internal.debug.ui.monitors";4;0;7;3;1;1;1;6;218;2;3;17;417;106;2;3;0;6;7;17;3;43;4;4;0
"423";"com.sun.jdi.event";1;0;3;1;0;0;0;3;162;2;2;6;180;16;2;1;0;3;3;6;1;35;2;1;0
"424";"org.eclipse.pde.core.plugin";1;0;6;1;1;1;1;5;147;2;3;15;238;6;2;2;0;5;6;15;2;45;4;1;0
"425";"org.eclipse.jdt.internal.corext.refactoring";2;0;6;1;1;1;1;5;136;1;5;1;261;86;1;0;0;5;6;1;0;51;6;3;4
"426";"org.eclipse.jdt.internal.ui.infoviews";4;0;10;2;3;1;4;6;426;2;4;4;587;369;3;2;3;7;10;47;5;47;5;4;0
"427";"org.eclipse.jdt.internal.core.util";4;0;5;2;0;0;0;5;1684;2;3;1;3002;2796;2;2;0;5;5;1;2;35;3;6;14
"428";"org.eclipse.jdt.internal.compiler.parser.diagnose";0;0;2;0;0;0;0;2;87;1;2;1;103;0;1;0;0;2;2;1;0;35;2;0;0
"429";"org.eclipse.debug.ui.actions";1;0;5;1;0;0;0;5;169;2;4;4;246;8;2;1;0;5;5;20;1;35;4;1;3
"430";"org.eclipse.pde.internal.ui.editor.schema";2;0;9;1;1;1;1;8;503;2;7;2;1225;64;2;1;0;8;9;2;1;44;8;2;0
"431";"org.eclipse.core.internal.commands.util";0;0;3;0;0;0;0;3;34;2;2;30;42;0;2;1;0;3;3;30;1;35;2;0;0
"432";"org.eclipse.help.internal";0;0;2;0;0;0;0;2;18;0;1;33;18;0;2;1;0;2;2;33;1;33;1;0;0
"433";"org.eclipse.jdt.internal.ui.text.spelling.engine";2;1;5;1;2;2;2;3;180;2;2;24;358;66;2;1;0;3;5;24;1;51;4;3;0
"434";"org.eclipse.jdt.core.jdom";1;0;2;1;0;0;0;2;88;1;2;4;90;16;1;0;0;2;2;4;0;35;2;1;0
"435";"org.eclipse.ltk.internal.ui.refactoring";3;0;5;1;1;1;1;4;347;1;4;8;607;119;1;0;0;4;5;8;0;51;5;3;0
"436";"org.eclipse.jdt.internal.ui.refactoring.sef";0;0;5;0;0;0;0;5;28;2;4;24;47;0;2;1;0;5;5;29;1;42;4;0;0
"437";"org.eclipse.ui.forms.events";1;0;4;1;1;1;1;3;30;2;2;25;40;6;2;1;0;3;4;25;1;52;3;1;0
"438";"org.eclipse.team.internal.ccvs.ui.tags";1;0;6;1;1;1;1;5;3740;2;4;21;4093;456;2;1;0;5;6;21;1;49;5;1;0
"439";"org.eclipse.jdt.internal.corext.refactoring.participants";0;0;5;0;0;0;0;5;125;2;4;1;166;0;2;1;0;5;5;29;1;35;4;0;0
"440";"org.eclipse.core.commands.contexts";2;0;6;2;0;0;0;6;612;3;3;30;1037;65;3;3;0;6;6;30;3;39;3;3;0
"441";"org.eclipse.core.internal.boot";3;0;5;2;1;1;1;4;56;2;2;30;76;25;2;2;0;4;5;30;2;45;3;3;0
"442";"org.eclipse.update.internal.ui.security";0;0;3;0;0;0;0;3;30;1;3;21;65;0;1;0;0;3;3;21;0;36;3;0;0
"443";"org.eclipse.jface.operation";0;0;6;0;0;0;0;6;509;3;3;2;683;0;3;3;0;6;6;14;3;35;3;0;0
"444";"com.sun.jdi.connect.spi";2;0;2;1;0;0;0;2;16;1;2;24;22;22;1;0;0;2;2;24;0;35;2;2;0
"445";"org.eclipse.jdt.internal.core.index";0;0;10;0;0;0;0;10;300;4;6;1;361;0;4;4;0;10;10;14;4;41;6;0;0
"446";"org.eclipse.jdt.internal.core.jdom";0;0;5;0;0;0;0;5;112;2;4;1;157;0;2;1;0;5;5;1;1;39;4;0;0
"447";"org.eclipse.team.internal.ui.dialogs";1;0;5;1;1;1;1;4;62;2;3;8;113;9;2;1;0;4;5;8;1;46;4;1;1
"448";"org.eclipse.jdt.internal.ui.text.spelling";3;1;7;1;2;2;2;5;218;3;3;4;660;128;3;2;0;5;7;24;2;51;5;3;2
"449";"org.eclipse.search.internal.ui.text";1;0;4;1;0;0;0;4;214;2;3;1;531;34;2;1;0;4;4;1;1;35;3;3;2
"450";"org.eclipse.swt.custom";1;0;11;1;0;0;0;11;440;5;5;0;1102;217;5;6;0;11;11;0;6;39;5;3;2
"451";"org.eclipse.jdt.internal.ui.text.correction";4;0;15;2;3;1;5;10;4480;3;7;4;8657;82;3;3;4;12;15;42;7;47;8;4;26
"452";"org.eclipse.pde.internal.build.ant";0;0;5;0;0;0;0;5;118;3;3;16;139;0;3;2;0;5;5;30;2;37;3;0;0
"453";"org.eclipse.debug.internal.ui.preferences";0;0;7;0;0;0;0;7;286;2;6;12;410;0;2;1;0;7;7;18;1;41;6;0;0
"454";"org.eclipse.pde.internal.core.ischema";2;0;4;1;0;0;0;4;257;3;2;18;373;89;3;2;0;4;4;18;2;35;2;2;0
"455";"org.eclipse.ui.internal.presentations.r21";0;0;3;0;0;0;0;3;33;2;2;2;53;0;2;1;0;3;3;2;1;35;2;0;0
"456";"org.eclipse.team.internal.ccvs.ui.wizards";2;0;12;2;0;0;0;12;2170;4;6;3;5158;400;4;6;0;12;12;8;6;41;6;2;3
"457";"org.eclipse.jdt.internal.junit.launcher";0;0;9;0;1;1;1;8;210;3;5;10;399;0;3;3;0;8;9;32;3;48;6;0;1
"458";"org.eclipse.jdt.internal.corext.template.java";2;0;4;1;1;1;1;3;205;2;2;9;345;116;2;1;0;3;4;9;1;51;3;3;0
"459";"org.eclipse.osgi.framework.internal.protocol";2;0;7;2;1;1;2;5;78;3;2;32;117;51;3;3;1;6;7;32;4;49;3;2;4
"460";"org.eclipse.ui.internal.views.properties";1;0;1;1;0;0;0;1;0;0;1;37;0;0;1;0;0;1;1;37;0;37;1;1;0
"461";"org.eclipse.help.ui.internal.views";3;0;9;3;0;0;0;9;8166;0;1;29;8166;224;9;8;0;9;9;29;8;29;1;3;0
"462";"org.eclipse.debug.internal.core.sourcelookup";1;0;2;1;0;0;0;2;34;0;1;35;34;10;2;1;0;2;2;35;1;35;1;2;0
"463";"org.eclipse.jdt.ui.text.folding";0;1;3;0;2;2;2;1;8;0;1;35;18;0;1;0;0;1;3;35;0;51;3;0;0
"464";"org.eclipse.core.internal.filebuffers";2;0;17;1;1;1;2;15;958;7;4;9;2582;204;7;11;1;16;17;9;12;47;5;2;0
"465";"org.eclipse.ui.internal.ide";1;0;4;1;0;0;0;4;8608;2;3;2;8913;15;2;1;0;4;4;2;1;35;3;3;10
"466";"org.eclipse.ui.browser";1;0;2;1;0;0;0;2;45;0;1;39;45;69;2;1;0;2;2;39;1;39;1;2;0
"467";"org.eclipse.swt.internal.win32";4;0;16;4;0;0;0;16;890;11;4;6;1183;213;11;12;0;16;16;12;12;35;4;4;1
"468";"org.eclipse.ui";2;0;7;2;0;0;0;7;14132;2;5;2;15701;952;2;2;0;7;7;2;2;35;5;4;7
"469";"org.eclipse.jdt.internal.debug.ui.sourcelookup";1;0;2;1;0;0;0;2;42;1;2;28;48;88;1;0;0;2;2;28;0;35;2;2;0
"470";"org.eclipse.team.internal.ccvs.core.resources";1;0;4;1;0;0;0;4;145;2;3;7;408;96;2;1;0;4;4;7;1;35;3;1;2
"471";"org.eclipse.jdt.internal.corext.refactoring.util";2;0;5;1;1;1;1;4;130;2;3;1;161;20;2;1;0;4;5;30;1;51;4;2;1
"472";"org.eclipse.update.internal.model";0;0;2;0;0;0;0;2;58;1;2;24;63;0;1;0;0;2;2;24;0;36;2;0;0
"473";"org.eclipse.ui.internal.cheatsheets.actions";1;0;2;1;0;0;0;2;44;0;1;36;44;10;2;1;0;2;2;36;1;36;1;1;0
"474";"org.eclipse.ant.internal.ui.editor.templates";1;0;4;1;0;0;0;4;82;3;2;12;108;63;3;2;0;4;4;12;2;35;2;2;1
"475";"org.eclipse.osgi.framework.adaptor.core";2;5;14;2;6;2;6;8;1986;6;2;22;3024;43;6;6;4;8;14;29;10;50;4;2;3
"476";"org.eclipse.ui.internal.intro.impl.presentations";0;0;17;0;0;0;7;10;8374;11;4;9;8553;0;11;6;7;17;17;39;13;39;4;0;0
"477";"org.eclipse.osgi.framework.console";0;0;3;0;2;1;2;1;15;0;1;34;19;0;2;0;1;1;3;47;1;47;2;0;0
"478";"org.eclipse.jdi.internal.connect";0;0;6;0;0;0;0;6;946;2;4;1;1070;0;2;2;0;6;6;1;2;35;4;0;0
"479";"org.eclipse.pde.internal.builders";2;0;9;1;0;0;0;9;1613;3;7;3;3354;133;3;2;0;9;9;14;2;38;7;2;2
"480";"org.eclipse.core.internal.resources.refresh.win32";1;0;4;1;0;0;0;4;57;2;3;19;85;19;2;1;0;4;4;19;1;34;3;1;0
"481";"org.eclipse.ui.internal";5;0;12;3;0;0;0;12;84396;4;5;0;97041;7933;4;7;0;12;12;28;7;39;5;6;44
"482";"org.osgi.framework";2;0;5;2;1;1;1;4;11228;2;2;25;11933;2165;2;2;0;4;5;25;2;46;3;2;25
"483";"org.eclipse.team.internal.ccvs.core.util";1;0;5;1;0;0;0;5;107;2;4;4;136;6;2;1;0;5;5;16;1;35;4;1;2
"484";"org.eclipse.pde.internal.ui.ant";2;1;6;2;2;2;2;4;49;2;2;31;147;100;2;2;0;4;6;31;2;50;4;2;0
"485";"org.eclipse.jdt.internal.corext.refactoring.nls";3;0;11;1;4;1;4;7;437;2;6;2;1364;26;4;1;3;7;11;47;4;47;7;3;0
"486";"org.eclipse.pde.internal.ui.editor";2;0;5;1;0;0;0;5;500;2;4;7;843;34;2;1;0;5;5;16;1;35;4;2;0
"487";"org.eclipse.jdt.internal.ui.packageview";2;0;8;1;1;1;1;7;571;2;6;4;1486;45;2;1;0;7;8;16;1;51;7;3;5
"488";"org.eclipse.help.standalone";1;0;1;1;0;0;0;1;4;0;1;35;4;4;1;0;0;1;1;35;0;35;1;1;0
"489";"org.eclipse.core.resources";1;0;6;1;1;1;1;5;346;3;3;11;582;70;3;2;0;5;6;11;2;50;4;2;3
"490";"org.eclipse.jdt.internal.compiler.batch";1;0;3;1;1;1;1;2;145;1;2;12;188;8;1;0;0;2;3;12;0;48;3;1;7
"491";"org.eclipse.debug.internal.ui.views.breakpoints";2;0;18;1;0;0;0;18;2177;9;7;2;3783;184;9;11;0;18;18;11;11;41;7;2;0
"492";"org.eclipse.core.runtime.model";1;0;2;1;0;0;0;2;96;0;1;34;96;16;2;1;0;2;2;34;1;34;1;1;0
"493";"org.eclipse.osgi.service.environment";0;0;4;0;2;1;2;2;23;1;2;31;43;0;2;0;1;2;4;48;1;48;3;0;0
"494";"org.eclipse.osgi.framework.util";0;0;4;0;1;1;1;3;181;2;2;23;188;0;2;1;0;3;4;34;1;49;3;0;2
"495";"org.eclipse.ui.externaltools.internal.model";0;0;10;0;0;0;0;10;396;4;4;6;543;0;4;6;0;10;10;32;6;42;4;0;0
"496";"org.eclipse.ui.console.actions";3;0;4;2;0;0;0;4;32;1;4;7;39;24;1;0;0;4;4;7;0;41;4;3;0
"497";"org.eclipse.pde.ui";1;0;4;1;0;0;0;4;38;2;3;15;45;6;2;1;0;4;4;15;1;35;3;1;0
"498";"org.eclipse.help.internal.toc";1;0;4;1;0;0;0;4;132;2;3;6;198;4;2;1;0;4;4;6;1;35;3;1;0
"499";"org.eclipse.pde.internal.core.bundle";2;0;9;1;0;0;0;9;101;3;5;14;303;40;3;4;0;9;9;14;4;39;5;2;0
"500";"org.eclipse.tomcat.internal";0;0;5;0;1;1;1;4;1271;1;4;8;1398;0;1;0;0;4;5;8;0;47;5;0;0
"501";"org.eclipse.jdt.internal.corext.buildpath";2;0;7;1;1;1;1;6;3549;4;3;28;3934;10;4;3;0;6;7;28;3;48;4;2;0
"502";"org.eclipse.ui.internal.presentations";2;1;5;2;2;2;2;3;6116;2;2;2;6538;439;2;1;0;3;5;2;1;51;4;3;0
"503";"org.eclipse.core.resources.ant";2;0;2;1;0;0;0;2;24;1;2;8;44;28;1;0;0;2;2;8;0;34;2;2;0
"504";"org.eclipse.ui.model";0;0;3;0;0;0;0;3;1238;2;2;2;1345;0;2;1;0;3;3;2;1;35;2;0;0
"505";"org.eclipse.jdi.hcr";0;0;2;0;0;0;0;2;42;1;2;24;48;0;1;0;0;2;2;24;0;35;2;0;0
"506";"org.eclipse.jdt.internal.core.eval";0;0;3;0;0;0;0;3;23;1;3;16;45;0;1;0;0;3;3;16;0;35;3;0;0
"507";"org.eclipse.jdt.internal.core.search.processing";0;0;1;0;0;0;0;1;8;0;1;35;8;0;1;0;0;1;1;35;0;35;1;0;0
"508";"org.eclipse.debug.internal.ui.views";1;0;10;1;1;1;4;6;351;5;5;4;500;16;5;1;3;9;10;41;4;49;6;2;2
"509";"org.eclipse.pde.internal.ui.util";1;0;3;1;0;0;0;3;96;2;2;11;170;42;2;1;0;3;3;11;1;35;2;2;0
"510";"org.eclipse.core.runtime.dynamichelpers";2;1;4;1;2;2;2;2;122;0;1;39;132;107;2;1;0;2;4;39;1;46;3;2;0
"511";"org.eclipse.jdt.internal.corext.refactoring.code.flow";2;0;6;1;1;1;1;5;223;3;3;4;458;76;3;2;0;5;6;22;2;51;4;2;1
"512";"org.eclipse.update.standalone";0;0;5;0;0;0;0;5;156;2;3;0;230;0;2;2;0;5;5;0;2;41;3;0;0
"513";"org.eclipse.compare.internal.merge";1;0;3;1;0;0;0;3;16;2;2;23;18;37;2;1;0;3;3;23;1;35;2;1;0
"514";"org.eclipse.jdt.internal.debug.ui.snippeteditor";1;0;4;1;0;0;0;4;222;2;3;18;252;16;2;1;0;4;4;30;1;35;3;1;0
"515";"org.eclipse.update.configurator";1;0;3;1;0;0;0;3;14;2;2;6;21;9;2;1;0;3;3;6;1;36;2;2;0
"516";"org.eclipse.jdt.internal.ui.text.template.contentassist";2;1;7;1;2;2;2;5;224;1;5;7;368;48;1;0;0;5;7;7;0;51;7;2;0
"517";"org.eclipse.core.internal.resources";1;0;8;1;0;0;0;8;1336;3;6;5;4015;219;3;2;0;8;8;5;2;34;6;2;14
"518";"org.eclipse.debug.internal.ui.views.expression";0;0;7;0;0;0;0;7;53;2;4;1;143;0;2;3;0;7;7;1;3;41;4;0;2
"519";"org.eclipse.osgi.internal.resolver";0;0;7;0;0;0;0;7;3572;5;3;9;3640;0;5;4;0;7;7;29;4;29;3;0;3
"520";"org.eclipse.debug.internal.ui.actions.breakpointGroups";3;0;11;2;0;0;0;11;633;4;6;10;1584;409;4;5;0;11;11;16;5;41;6;3;0
"521";"org.eclipse.help.internal.webapp";0;0;4;0;0;0;1;3;15;2;3;8;32;0;2;0;1;4;4;42;1;42;3;0;0
"522";"org.eclipse.jface.dialogs";2;0;8;1;0;0;0;8;9223;3;5;2;9519;70;3;3;0;8;8;38;3;38;5;3;5
"523";"org.eclipse.ui.internal.part.services";2;0;4;2;0;0;0;4;250;3;2;33;392;60;3;2;0;4;4;33;2;38;2;2;0
"524";"org.eclipse.ui.application";0;1;7;0;2;2;2;5;1967;2;3;2;2192;0;2;2;0;5;7;2;2;51;5;0;0
"525";"org.eclipse.update.search";0;0;5;0;0;0;0;5;88;2;4;14;170;0;2;1;0;5;5;17;1;36;4;0;0
"526";"org.eclipse.pde.internal.ui.model.bundle";1;0;4;1;1;1;1;3;254;1;3;31;349;4;1;0;0;3;4;31;0;45;4;1;0
"527";"org.eclipse.core.internal.runtime";1;0;6;1;0;0;0;6;1080;4;3;7;1244;104;4;3;0;6;6;30;3;30;3;2;1
"528";"org.eclipse.debug.internal.ui.views.memory.renderings";3;0;5;2;0;0;0;5;1049;3;2;33;1314;619;3;3;0;5;5;33;3;39;2;4;2
"529";"org.eclipse.update.core.model";2;0;7;1;0;0;0;7;260;2;5;17;649;111;2;2;0;7;7;17;2;41;5;2;0
"530";"org.eclipse.jface.text.rules";1;1;8;1;2;2;2;6;1142;3;4;2;1461;18;3;2;0;6;8;20;2;51;6;1;0
"531";"org.eclipse.core.runtime.preferences";1;0;3;1;0;0;0;3;96;1;3;13;125;65;1;0;0;3;3;13;0;34;3;2;0
"532";"org.eclipse.osgi.framework.internal.defaultadaptor";0;0;7;0;0;0;0;7;1276;6;2;22;1290;0;6;5;0;7;7;29;5;29;2;0;0
"533";"org.eclipse.swt.internal.mozilla";2;0;5;1;1;1;1;4;7579;2;2;8;14583;3541;2;2;0;4;5;8;2;50;3;3;1
"534";"org.eclipse.jdt.internal.compiler.codegen";0;0;9;0;0;0;0;9;4328;4;5;1;6909;0;4;4;0;9;9;16;4;35;5;0;16
"535";"org.eclipse.ui.internal.operations";0;2;3;0;3;2;3;0;134;0;0;45;174;0;2;0;1;0;3;45;1;48;2;0;0
"536";"org.eclipse.team.internal.core.subscribers";0;0;4;0;0;0;0;4;428;2;3;8;542;0;2;1;0;4;4;8;1;35;3;0;0
"537";"org.eclipse.ltk.internal.core.refactoring";1;0;6;1;0;0;0;6;182;2;5;8;410;6;2;1;0;6;6;8;1;42;5;1;0
"538";"org.eclipse.ltk.core.refactoring";1;0;3;1;0;0;0;3;228;2;2;15;274;40;2;1;0;3;3;15;1;35;2;2;0
"539";"org.eclipse.debug.internal.ui.elements.adapters";2;0;3;2;0;0;0;3;88;0;1;33;88;16;3;2;0;3;3;33;2;33;1;2;0
"540";"org.eclipse.debug.internal.ui.actions";2;0;6;1;0;0;0;6;728;2;5;1;1278;157;2;1;0;6;6;1;1;35;5;4;2
"541";"org.eclipse.pde.internal.ui";0;0;8;0;0;0;0;8;212;2;5;7;438;0;2;3;0;8;8;7;3;41;5;0;0
"542";"org.eclipse.jdi.internal.request";1;0;3;1;0;0;0;3;136;1;3;1;229;24;1;0;0;3;3;1;0;41;3;1;0
"543";"org.eclipse.core.runtime.adaptor";0;0;14;0;1;1;4;10;1295;5;7;2;2289;0;5;3;3;13;14;40;6;50;8;0;4
"544";"org.eclipse.jdt.internal.debug.ui.propertypages";1;0;6;1;0;0;0;6;225;2;5;7;502;8;2;1;0;6;6;7;1;41;5;1;0
"545";"org.eclipse.team.internal.ccvs.ui.repo";1;0;11;1;1;1;1;10;217;3;6;4;624;38;3;4;0;10;11;31;4;49;7;1;0
"546";"org.eclipse.jdt.internal.ui.javaeditor";4;0;7;2;1;1;1;6;5933;3;4;1;7210;299;3;2;0;6;7;4;2;43;5;4;10
"547";"org.eclipse.ltk.core.refactoring.participants";1;0;6;1;0;0;0;6;190;2;4;11;414;32;2;2;0;6;6;11;2;35;4;1;0
"548";"org.eclipse.ui.internal.registry";2;0;6;1;1;1;1;5;10469;2;4;0;13298;10;2;1;0;5;6;0;1;51;5;3;3
"549";"org.eclipse.jdt.internal.corext.javadoc";0;0;5;0;1;1;1;4;45;3;2;22;53;0;3;2;0;4;5;32;2;51;3;0;0
"550";"org.eclipse.team.internal.ccvs.ui.actions";1;0;11;1;2;1;2;9;345;4;6;8;1134;55;4;3;1;9;11;8;4;45;7;2;0
"551";"org.eclipse.ui.internal.intro.impl.model.util";0;0;4;0;4;1;4;0;42;0;0;45;42;0;4;0;3;0;4;45;3;45;1;0;0
"552";"org.eclipse.jdt.internal.core.search.indexing";0;0;9;0;0;0;0;9;128;4;5;1;253;0;4;4;0;9;9;1;4;35;5;0;0
"553";"org.eclipse.debug.internal.ui.launchConfigurations";1;0;12;1;1;1;1;11;519;4;7;1;994;8;4;4;0;11;12;38;4;50;8;1;3
"554";"org.eclipse.pde.internal.ui.wizards.feature";1;0;5;1;0;0;0;5;205;1;5;1;466;6;1;0;0;5;5;1;0;41;5;1;0
"555";"org.eclipse.jdt.internal.ui.compare";4;0;7;1;0;0;0;7;1068;2;6;4;1567;62;2;1;0;7;7;4;1;42;6;4;1
"556";"org.eclipse.team.internal.ccvs.ssh2";0;0;5;0;0;0;0;5;189;2;4;5;599;0;2;1;0;5;5;5;1;35;4;0;0
