"filename";"TotalPeopleInBurst";"MaximumCodeBurstLate";"NumberOfChanges";"MaxPeopleInBurst";"TotalBurstSizeLate";"NumberCodeBurstsLate";"NumberOfChangesLate";"NumberOfChangesEarly";"MaxChurnInBurst";"MaximumCodeBurstEarly";"NumberCodeBurstsEarly";"TimeFirstBurst";"TotalChurnInBurst";"ChurnTotal";"MaximumCodeBurst";"NumberOfConsecutiveChangesEarly";"NumberConsecutiveChangesLate";"TotalBurstSizeEarly";"TotalBurstSize";"TimeMaxBurst";"NumberConsecutiveChanges";"TimeLastBurst";"NumberCodeBursts";"PeopleTotal";"bugs"
"533";"org.eclipse.swt.internal.mozilla";0;0;5;0;0;0;1;4;0;0;1;8;0;3541;2;1;0;2;2;8;1;8;1;3;1
"534";"org.eclipse.jdt.internal.compiler.codegen";0;0;9;0;0;0;0;9;4217;2;2;1;5546;0;2;2;0;4;4;1;2;16;2;0;16
"535";"org.eclipse.ui.internal.operations";0;0;3;0;2;1;3;0;134;0;0;45;134;0;2;0;1;0;2;45;1;45;1;0;0
"536";"org.eclipse.team.internal.core.subscribers";0;0;4;0;0;0;0;4;6;0;1;8;6;0;2;1;0;2;2;8;1;8;1;0;0
"537";"org.eclipse.ltk.internal.core.refactoring";0;0;6;0;0;0;0;6;0;0;0;-1;0;6;0;0;0;0;0;-1;0;-1;0;1;0
"538";"org.eclipse.ltk.core.refactoring";0;0;3;0;0;0;0;3;0;0;0;-1;0;40;0;0;0;0;0;-1;0;-1;0;2;0
"539";"org.eclipse.debug.internal.ui.elements.adapters";1;0;3;1;0;0;0;3;0;0;1;33;0;16;2;1;0;2;2;33;1;33;1;2;0
"540";"org.eclipse.debug.internal.ui.actions";0;0;6;0;0;0;0;6;10;0;1;1;10;157;2;1;0;2;2;1;1;1;1;4;2
"541";"org.eclipse.pde.internal.ui";0;0;8;0;0;0;0;8;56;0;1;7;56;0;2;1;0;2;2;7;1;7;1;0;0
"542";"org.eclipse.jdi.internal.request";0;0;3;0;0;0;0;3;0;0;0;-1;0;24;0;0;0;0;0;-1;0;-1;0;1;0
"543";"org.eclipse.core.runtime.adaptor";0;0;14;0;0;0;4;10;455;2;2;34;599;0;2;2;0;4;4;34;2;40;2;0;4
"544";"org.eclipse.jdt.internal.debug.ui.propertypages";0;0;6;0;0;0;0;6;0;0;0;-1;0;8;0;0;0;0;0;-1;0;-1;0;1;0
"545";"org.eclipse.team.internal.ccvs.ui.repo";0;0;11;0;0;0;1;10;47;2;2;4;73;38;2;2;0;4;4;4;2;7;2;1;0
"546";"org.eclipse.jdt.internal.ui.javaeditor";0;0;7;0;0;0;1;6;71;0;1;4;71;299;2;1;0;2;2;4;1;4;1;4;10
"547";"org.eclipse.ltk.core.refactoring.participants";0;0;6;0;0;0;0;6;4;0;1;11;4;32;2;1;0;2;2;11;1;11;1;1;0
"548";"org.eclipse.ui.internal.registry";0;0;6;0;0;0;1;5;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;3;3
"549";"org.eclipse.jdt.internal.corext.javadoc";0;0;5;0;0;0;1;4;34;0;1;34;34;0;2;1;0;2;2;34;1;34;1;0;0
"550";"org.eclipse.team.internal.ccvs.ui.actions";0;0;11;0;0;0;2;9;34;0;1;8;34;55;2;1;0;2;2;8;1;8;1;2;0
"551";"org.eclipse.ui.internal.intro.impl.model.util";0;0;4;0;3;1;4;0;42;0;0;47;42;0;3;0;2;0;3;47;2;47;1;0;0
"552";"org.eclipse.jdt.internal.core.search.indexing";0;0;9;0;0;0;0;9;33;3;2;1;50;0;3;3;0;5;5;1;3;10;2;0;0
"553";"org.eclipse.debug.internal.ui.launchConfigurations";0;0;12;0;0;0;1;11;519;4;2;1;582;8;4;4;0;6;6;38;4;38;2;1;3
"554";"org.eclipse.pde.internal.ui.wizards.feature";0;0;5;0;0;0;0;5;0;0;0;-1;0;6;0;0;0;0;0;-1;0;-1;0;1;0
"555";"org.eclipse.jdt.internal.ui.compare";0;0;7;0;0;0;0;7;10;0;1;4;10;62;2;1;0;2;2;4;1;4;1;4;1
"556";"org.eclipse.team.internal.ccvs.ssh2";0;0;5;0;0;0;0;5;138;0;1;5;138;0;2;1;0;2;2;5;1;5;1;0;0
"557";"org.eclipse.jdt.ui.text.java";0;0;4;0;0;0;2;2;48;0;1;35;48;316;2;1;0;2;2;35;1;35;1;4;1
"558";"org.eclipse.help.internal.workingset";0;0;3;0;0;0;0;3;0;0;0;-1;0;26;0;0;0;0;0;-1;0;-1;0;3;0
"559";"org.eclipse.ui.internal.intro.impl.html";0;0;5;0;0;0;0;5;0;0;0;-1;0;12;0;0;0;0;0;-1;0;-1;0;2;0
"560";"org.eclipse.jdt.internal.junit.refactoring";0;0;4;0;0;0;1;3;16;0;1;35;16;28;2;1;0;2;2;35;1;35;1;1;0
"561";"org.eclipse.jdt.internal.formatter.align";0;0;6;0;0;0;1;5;17;0;1;39;17;0;2;1;0;2;2;39;1;39;1;0;0
"562";"org.eclipse.jdt.internal.debug.core.breakpoints";0;0;8;0;0;0;1;7;88;0;1;1;88;135;2;1;0;2;2;1;1;1;1;5;0
"563";"org.eclipse.jdt.core.compiler";1;0;21;1;0;0;0;21;333;5;5;1;677;10;5;14;0;19;19;14;14;31;5;2;1
"564";"org.eclipse.jdt.internal.corext.refactoring.base";0;0;4;0;0;0;1;3;259;0;1;42;259;0;2;0;1;2;2;42;1;42;1;0;0
"565";"org.eclipse.help.internal.appserver";0;0;2;0;0;0;0;2;0;0;0;-1;0;17;0;0;0;0;0;-1;0;-1;0;1;0
"566";"org.eclipse.ui.internal.intro.impl.model.url";0;5;7;0;7;2;7;0;66;0;0;45;127;0;5;0;5;0;7;45;5;51;2;0;0
"567";"org.eclipse.core.internal.watson";0;0;5;0;0;0;0;5;42;0;1;10;42;8;2;1;0;2;2;10;1;10;1;1;0
"568";"org.eclipse.jdt.ui.search";0;0;4;0;0;0;1;3;40;0;1;35;40;0;2;1;0;2;2;35;1;35;1;0;0
"569";"org.eclipse.ltk.ui.refactoring";0;0;5;0;0;0;1;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"570";"org.eclipse.ui.handlers";0;0;4;0;0;0;1;3;36;0;1;38;36;0;3;2;0;3;3;38;2;38;1;0;1
"571";"org.eclipse.jdt.internal.ui.workingsets";0;0;6;0;0;0;1;5;198;2;2;15;287;10;2;2;0;4;4;15;2;41;2;2;1
"572";"org.eclipse.swt.internal";1;0;15;1;0;0;0;15;374;5;4;4;417;36;5;10;0;14;14;16;10;16;4;2;0
"573";"org.eclipse.ant.internal.ui.editor";0;0;12;0;0;0;2;10;154;2;2;6;167;30;2;2;0;4;4;6;2;31;2;1;2
"574";"org.eclipse.compare";0;0;5;0;0;0;0;5;51;0;1;8;51;8;2;1;0;2;2;8;1;8;1;1;0
"575";"org.eclipse.ui.externaltools.internal.ui";0;0;11;0;0;0;0;11;80;2;3;10;154;0;2;3;0;6;6;10;3;34;3;0;1
"576";"org.eclipse.jdt.core.util";0;0;4;0;0;0;0;4;27;0;1;1;27;16;2;1;0;2;2;1;1;1;1;1;2
"577";"org.eclipse.pde.internal.core";0;0;5;0;0;0;0;5;0;0;0;-1;0;26;0;0;0;0;0;-1;0;-1;0;1;1
"578";"org.eclipse.ui.views.tasklist";1;0;3;1;0;0;0;3;10620;0;1;2;10620;253;2;1;0;2;2;2;1;2;1;4;0
"579";"org.eclipse.ui.operations";0;0;11;0;3;1;4;7;1165;2;3;30;1813;0;3;3;2;6;9;43;5;43;4;0;6
"580";"org.eclipse.jdt.internal.ui.wizards.buildpaths";2;0;6;2;0;0;1;5;553;0;1;41;553;351;2;1;0;2;2;41;1;41;1;4;6
"581";"org.eclipse.ui.internal.browser.macosx";1;0;3;1;0;0;1;2;22;0;1;39;22;22;2;1;0;2;2;39;1;39;1;1;0
"582";"org.eclipse.update.internal.ui.parts";0;0;2;0;0;0;0;2;0;0;0;-1;0;10;0;0;0;0;0;-1;0;-1;0;2;0
"583";"org.eclipse.help.ui.internal";0;0;11;0;0;0;2;9;151;2;2;8;201;167;2;2;0;4;4;8;2;31;2;2;3
"584";"org.eclipse.ui.internal.intro.impl.model.viewer";0;0;8;0;2;1;2;6;21;2;2;30;42;0;2;2;1;4;6;30;3;43;3;0;0
"585";"org.eclipse.ui.internal.dnd";1;0;7;1;0;0;2;5;1019;0;1;2;1019;838;2;1;0;2;2;2;1;2;1;2;1
"586";"org.eclipse.ant.internal.ui.views";0;0;5;0;0;0;0;5;0;0;0;-1;0;8;0;0;0;0;0;-1;0;-1;0;1;0
"587";"org.eclipse.jface.viewers";1;0;5;1;0;0;1;4;21903;0;1;2;21903;1164;2;1;0;2;2;2;1;2;1;3;7
"588";"org.eclipse.ui.internal.activities.ws";1;0;3;1;0;0;0;3;1932;0;1;2;1932;418;2;1;0;2;2;2;1;2;1;2;1
"589";"org.eclipse.ui.editors.text.templates";0;0;4;0;0;0;2;2;0;0;0;-1;0;43;0;0;0;0;0;-1;0;-1;0;1;0
"590";"org.eclipse.ui.internal.themes";1;0;7;1;0;0;0;7;5438;2;2;2;5645;16;2;2;0;4;4;2;2;18;2;1;7
"591";"org.eclipse.ant.internal.ui.editor.derived";0;0;2;0;0;0;0;2;0;0;0;-1;0;8;0;0;0;0;0;-1;0;-1;0;1;0
"592";"org.eclipse.jdt.ui.text";0;0;6;0;0;0;1;5;18;0;1;12;18;59;2;1;0;2;2;12;1;12;1;2;0
"593";"org.eclipse.ui.intro.config";0;0;5;0;0;0;1;4;0;0;1;6;0;0;2;1;0;2;2;6;1;6;1;0;0
"594";"org.eclipse.pde.internal.ui.search.dependencies";1;0;6;1;0;0;0;6;26;0;1;19;26;12;3;2;0;3;3;19;2;19;1;2;0
"595";"org.eclipse.swt.tools.internal";1;0;4;1;0;0;0;4;3270;0;1;11;3270;57;2;1;0;2;2;11;1;11;1;2;0
"596";"org.eclipse.jdt.internal.debug.ui.actions";1;0;11;1;0;0;0;11;790;3;3;1;1310;432;3;4;0;7;7;1;4;34;3;5;7
"597";"org.eclipse.update.configuration";0;0;2;0;0;0;0;2;0;0;0;-1;0;6;0;0;0;0;0;-1;0;-1;0;1;0
"598";"org.eclipse.team.internal.ccvs.ui.model";0;0;4;0;0;0;0;4;296;0;1;8;296;0;2;1;0;2;2;8;1;8;1;0;0
"599";"org.eclipse.jdt.internal.ui.text.comment";0;0;6;0;0;0;1;5;248;2;2;17;282;0;2;1;1;4;4;17;2;42;2;0;0
"600";"org.eclipse.jdt.internal.codeassist.complete";1;0;3;1;0;0;0;3;782;0;1;1;782;64;2;1;0;2;2;1;1;1;1;4;1
"601";"org.eclipse.swt.internal.gtk";1;0;8;1;0;0;0;8;134;2;3;2;281;22;2;3;0;6;6;2;3;35;3;4;0
"602";"org.eclipse.osgi.internal.module";0;0;3;0;0;0;0;3;2511;0;1;29;2511;0;2;1;0;2;2;29;1;29;1;0;0
"603";"org.eclipse.swt.internal.cde";0;0;5;0;0;0;0;5;164;0;1;22;164;0;2;1;0;2;2;22;1;22;1;0;0
"604";"org.eclipse.debug.internal.ui.views.variables";0;0;7;0;0;0;1;6;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;6
"605";"org.eclipse.pde.internal.ui.model";0;0;4;0;0;0;0;4;59;0;1;16;59;12;2;1;0;2;2;16;1;16;1;2;0
"606";"org.eclipse.jdi.internal.jdwp";1;0;5;1;0;0;1;4;12;0;1;1;12;110;2;1;0;2;2;1;1;1;1;2;0
"607";"org.eclipse.update.internal.mirror";0;0;3;0;0;0;1;2;12;0;1;36;12;0;2;1;0;2;2;36;1;36;1;0;0
"608";"org.eclipse.pde.internal.build.site";1;0;6;1;0;0;0;6;249;0;1;32;249;27;3;2;0;3;3;32;2;32;1;2;0
"609";"org.eclipse.jface.internal.text.link.contentassist";0;0;5;0;0;0;2;3;0;0;0;-1;0;122;0;0;0;0;0;-1;0;-1;0;1;0
"610";"org.eclipse.help.internal.search.federated";0;0;6;0;0;0;1;5;164;0;1;29;164;0;4;3;0;4;4;29;3;29;1;0;0
"611";"org.eclipse.team.internal.ccvs.core.syncinfo";0;0;5;0;0;0;1;4;64;0;1;7;64;15;2;1;0;2;2;7;1;7;1;1;1
"612";"org.eclipse.jdt.ui.jarpackager";0;0;6;0;0;0;2;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"613";"org.eclipse.pde.internal.core.util";0;0;2;0;0;0;0;2;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"614";"org.eclipse.jdt.internal.corext.refactoring.reorg";2;0;10;1;0;0;1;9;247;2;3;1;581;257;2;2;1;6;6;1;3;42;3;3;2
"615";"org.eclipse.help.ui.internal.browser";0;0;8;0;3;1;3;5;492;0;1;40;670;0;3;2;2;3;6;40;4;44;2;0;0
"616";"org.eclipse.debug.core.sourcelookup.containers";0;0;6;0;0;0;1;5;0;0;0;-1;0;96;0;0;0;0;0;-1;0;-1;0;2;1
"617";"org.eclipse.ui.ide";1;0;9;1;0;0;1;8;1949;4;3;1;2397;505;4;5;0;8;8;33;5;38;3;1;2
"618";"org.eclipse.ant.internal.ui.antsupport";0;0;6;0;0;0;0;6;135;0;1;18;135;33;2;1;0;2;2;18;1;18;1;1;0
"619";"org.eclipse.ui.internal.wizards.datatransfer";2;0;5;2;0;0;0;5;358;0;1;24;358;93;3;2;0;3;3;24;2;24;1;3;8
"620";"org.eclipse.ui.internal.presentations.r21.widgets";1;0;4;1;0;0;0;4;6504;0;1;2;6504;73;2;1;0;2;2;2;1;2;1;1;0
"621";"org.eclipse.debug.internal.ui.sourcelookup.browsers";0;0;4;0;0;0;0;4;8;0;1;32;8;18;2;1;0;2;2;32;1;32;1;2;4
"622";"org.eclipse.ui.internal.handlers";1;0;4;1;0;0;1;3;884;0;1;38;884;406;3;2;0;3;3;38;2;38;1;1;4
"623";"org.eclipse.jdt.junit";0;0;2;0;0;0;1;1;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"624";"org.eclipse.jdt.internal.debug.eval.ast.instructions";0;0;4;0;0;0;0;4;118;0;1;1;118;72;2;1;0;2;2;1;1;1;1;3;0
"625";"org.eclipse.pde.internal.ui.editor.product";2;0;8;2;0;0;0;8;2573;0;1;29;2573;1708;5;4;0;5;5;29;4;29;1;3;0
"626";"org.eclipse.jdt.internal.launching.macosx";0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"627";"org.eclipse.ant.internal.ui.datatransfer";0;0;4;0;0;0;1;3;0;0;1;22;0;0;2;1;0;2;2;22;1;22;1;0;0
"628";"org.eclipse.ui.internal.cheatsheets.registry";0;0;2;0;0;0;0;2;48;0;1;36;48;0;2;1;0;2;2;36;1;36;1;1;0
"629";"org.eclipse.help.internal.base";0;0;5;0;0;0;0;5;57;0;1;8;57;22;2;1;0;2;2;8;1;8;1;1;0
"630";"org.eclipse.jdt.internal.debug.core.hcr";0;0;4;0;0;0;0;4;418;0;1;9;418;0;2;1;0;2;2;9;1;9;1;0;1
"631";"org.eclipse.jface.resource";1;0;4;1;0;0;0;4;5684;0;1;2;5684;2225;2;1;0;2;2;2;1;2;1;5;1
"632";"org.eclipse.team.core.variants";0;0;5;0;0;0;1;4;0;0;0;-1;0;18;0;0;0;0;0;-1;0;-1;0;1;0
"633";"org.eclipse.ui.presentations";1;0;3;1;0;0;0;3;1416;0;1;2;1416;26;2;1;0;2;2;2;1;2;1;1;0
"634";"org.eclipse.ant.internal.ui.antsupport.logger.debug";0;0;4;0;0;0;0;4;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"635";"org.eclipse.update.internal.ui.views";0;0;9;0;2;1;2;7;236;0;1;2;241;6;2;1;1;2;4;2;2;50;2;1;0
"636";"org.eclipse.update.internal.core";0;0;8;0;0;0;0;8;1090;0;1;41;1090;38;2;1;0;2;2;41;1;41;1;2;0
"637";"org.eclipse.ui.internal.presentations.util";2;0;8;2;0;0;2;6;2399;0;1;2;2399;391;2;1;0;2;2;2;1;2;1;3;3
"638";"org.eclipse.jdt.internal.corext.codemanipulation";1;0;20;1;0;0;3;17;3068;4;6;4;5343;52;4;8;1;15;15;30;9;42;6;5;7
"639";"org.eclipse.ui.intro";0;0;3;0;0;0;0;3;297;0;1;2;297;0;2;1;0;2;2;2;1;2;1;0;0
"640";"org.eclipse.team.core";0;0;4;0;0;0;0;4;80;0;1;8;80;0;2;1;0;2;2;8;1;8;1;0;2
"641";"org.eclipse.team.core.subscribers";0;0;4;0;0;0;1;3;5;0;1;31;5;0;2;1;0;2;2;31;1;31;1;0;1
"642";"org.eclipse.jdt.internal.corext.refactoring.generics";0;0;15;0;5;1;6;9;1488;6;2;21;2897;0;6;6;4;8;13;31;10;47;3;1;4
"643";"org.eclipse.jdt.internal.ui.refactoring.actions";0;0;10;0;0;0;2;8;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"644";"org.eclipse.jdt.internal.ui.text.java.hover";0;0;8;0;0;0;2;6;124;2;2;29;142;140;2;2;0;4;4;29;2;40;2;2;0
"645";"org.eclipse.ui.internal.editors.text";1;0;9;1;0;0;2;7;2011;0;1;41;2011;146;3;1;1;3;3;41;2;41;1;4;0
"646";"org.eclipse.ui.internal.editors.quickdiff";0;0;7;0;0;0;2;5;0;0;0;-1;0;191;0;0;0;0;0;-1;0;-1;0;2;0
"647";"org.eclipse.jdt.internal.debug.core.model";0;0;7;0;0;0;1;6;97;0;1;1;97;203;2;1;0;2;2;1;1;1;1;5;2
"648";"org.eclipse.ui.internal.ide.actions";2;0;8;2;0;0;1;7;1407;2;2;2;1595;225;2;2;0;4;4;2;2;35;2;5;1
"649";"org.eclipse.pde.internal.ui.editor.feature";3;0;7;2;0;0;0;7;4802;2;2;2;4806;659;2;2;0;4;4;2;2;31;2;3;0
"650";"org.eclipse.jdt.internal.debug.core.logicalstructures";0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"651";"org.eclipse.pde.internal.build";0;0;7;0;0;0;1;6;92;0;1;24;92;135;2;1;0;2;2;24;1;24;1;3;0
"652";"org.eclipse.compare.internal.patch";0;0;4;0;0;0;1;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;3
"653";"org.eclipse.pde.internal.build.packager";1;0;8;1;2;1;3;5;244;0;1;32;275;107;3;2;1;3;5;32;3;43;2;1;0
"654";"org.eclipse.debug.internal.ui.sourcelookup";1;0;5;1;0;0;0;5;228;0;1;34;228;26;2;1;0;2;2;34;1;34;1;2;1
"655";"org.eclipse.pde.internal.ui.wizards.product";1;0;9;1;3;1;3;6;140;0;1;29;155;112;3;2;2;3;6;29;4;45;2;2;0
"656";"org.eclipse.jdt.internal.core.search";0;0;4;0;0;0;0;4;35;0;1;2;35;0;2;1;0;2;2;2;1;2;1;0;1
"657";"org.eclipse.jdt.debug.core";1;0;4;1;0;0;0;4;34;0;1;11;34;42;2;1;0;2;2;11;1;11;1;2;0
"658";"org.eclipse.ui.internal.cheatsheets";0;0;2;0;0;0;0;2;32;0;1;36;32;0;2;1;0;2;2;36;1;36;1;0;0
"659";"org.eclipse.ui.internal.decorators";1;0;6;1;0;0;3;3;5274;0;1;2;5274;964;2;1;0;2;2;2;1;2;1;4;5
"660";"org.eclipse.pde.internal.ui.wizards.site";0;0;6;0;0;0;0;6;51;0;1;28;51;0;2;1;0;2;2;28;1;28;1;0;0
"661";"org.eclipse.swt.accessibility";0;0;3;0;0;0;0;3;0;0;0;-1;0;20;0;0;0;0;0;-1;0;-1;0;1;1
"662";"org.eclipse.osgi.internal.profile";1;0;2;1;2;1;2;0;0;0;0;47;0;0;2;0;1;0;2;47;1;47;1;1;0
"663";"org.eclipse.debug.core";1;0;9;1;0;0;0;9;280;3;3;5;348;32;3;4;0;7;7;33;4;33;3;2;2
"664";"org.eclipse.jdt.internal.corext.refactoring.surround";0;0;4;0;0;0;1;3;32;0;1;35;32;0;2;1;0;2;2;35;1;35;1;0;0
"665";"org.eclipse.ui.internal.contexts";1;0;9;1;2;1;3;6;664;2;2;31;1025;188;2;2;1;4;6;31;3;47;3;1;0
"666";"org.eclipse.ant.internal.core.contentDescriber";0;0;1;0;0;0;1;0;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;1;0
"667";"org.eclipse.ui.internal.about";1;0;3;1;0;0;0;3;289;0;1;2;289;159;2;1;0;2;2;2;1;2;1;3;0
"668";"org.eclipse.ui.externaltools.internal.variables";0;0;4;0;0;0;0;4;16;0;1;35;16;0;2;1;0;2;2;35;1;35;1;0;0
"669";"org.eclipse.ui.contexts";1;0;5;1;0;0;0;5;32;0;1;2;32;34;2;1;0;2;2;2;1;2;1;2;0
"670";"org.eclipse.debug.internal.ui.views.memory";1;0;13;1;2;1;3;10;1247;2;2;1;2172;297;2;2;1;4;6;1;3;50;3;3;8
"671";"org.eclipse.pde.internal.junit.runtime";1;0;4;1;0;0;0;4;83;0;1;24;83;108;2;1;0;2;2;24;1;24;1;2;0
"672";"org.eclipse.ui.views.properties";1;0;5;1;0;0;1;4;7344;0;1;1;7344;622;2;1;0;2;2;1;1;1;1;3;0
"673";"org.eclipse.team.internal.ccvs.core";0;0;5;0;0;0;0;5;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;6
"674";"org.eclipse.jdt.internal.ui.jarpackager";0;0;6;0;0;0;1;5;57;0;1;21;57;0;2;1;0;2;2;21;1;21;1;0;0
"675";"org.eclipse.jface.bindings";1;0;7;1;0;0;0;7;3666;2;3;25;4751;60;2;3;0;6;6;25;3;35;3;1;1
"676";"org.eclipse.jdt.internal.ui.text.java";1;0;7;1;0;0;1;6;2418;2;2;3;2431;119;2;1;1;4;4;3;2;42;2;3;13
"677";"org.eclipse.core.internal.events";1;0;7;1;0;0;0;7;239;0;1;33;239;336;2;1;0;2;2;33;1;33;1;2;2
"678";"org.eclipse.jdt.internal.corext.textmanipulation";0;0;5;0;0;0;1;4;48;0;1;42;48;0;2;0;1;2;2;42;1;42;1;0;0
"679";"org.eclipse.jface.text.presentation";0;0;4;0;0;0;2;2;32;0;1;35;32;0;2;1;0;2;2;35;1;35;1;0;0
"680";"org.eclipse.ant.internal.ui.editor.outline";0;0;6;0;0;0;0;6;60;0;1;7;60;32;3;2;0;3;3;7;2;7;1;2;0
"681";"org.eclipse.jdt.internal.compiler.parser";4;0;21;2;0;0;2;19;11067;4;7;1;16592;681;4;10;1;18;18;10;11;42;7;4;15
"682";"org.eclipse.jface.text.projection";0;0;5;0;0;0;2;3;0;0;0;-1;0;0;0;0;0;0;0;-1;0;-1;0;0;0
"683";"org.eclipse.help.internal.browser";0;0;3;0;0;0;0;3;95;0;1;8;95;18;2;1;0;2;2;8;1;8;1;2;0
